match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.1,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,0,1,1,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.2,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.3,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.4,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.5,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.6,Australia,Pakistan,JL Langer,ML Hayden,Shoaib Akhtar,1,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,0.7,Australia,Pakistan,ML Hayden,JL Langer,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.1,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.2,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.3,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.4,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.5,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,1.6,Australia,Pakistan,JL Langer,ML Hayden,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.1,Australia,Pakistan,ML Hayden,JL Langer,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.2,Australia,Pakistan,ML Hayden,JL Langer,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.3,Australia,Pakistan,ML Hayden,JL Langer,Shoaib Akhtar,4,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.4,Australia,Pakistan,ML Hayden,JL Langer,Shoaib Akhtar,0,0,,,,,,lbw,ML Hayden,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.5,Australia,Pakistan,RT Ponting,JL Langer,Shoaib Akhtar,1,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,2.6,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.1,Australia,Pakistan,RT Ponting,JL Langer,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.2,Australia,Pakistan,RT Ponting,JL Langer,Mohammad Sami,1,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.3,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.4,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.5,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,3.6,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.1,Australia,Pakistan,RT Ponting,JL Langer,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.2,Australia,Pakistan,RT Ponting,JL Langer,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.3,Australia,Pakistan,RT Ponting,JL Langer,Shoaib Akhtar,1,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.4,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.5,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,4,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,4.6,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.1,Australia,Pakistan,RT Ponting,JL Langer,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.2,Australia,Pakistan,RT Ponting,JL Langer,Mohammad Sami,1,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.3,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,2,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.4,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.5,Australia,Pakistan,JL Langer,RT Ponting,Mohammad Sami,0,1,,,,1,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,5.6,Australia,Pakistan,RT Ponting,JL Langer,Mohammad Sami,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,6.1,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,0,0,,,,,,,,,
64113,2004/05,2004-12-16,W.A.C.A. Ground,1,6.2,Australia,Pakistan,JL Langer,RT Ponting,Shoaib Akhtar,0,0,,,,,,,,,
