match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
892513,2015/16,2015-11-27,Adelaide Oval,1,0.1,New Zealand,Australia,MJ Guptill,TWM Latham,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,0.2,New Zealand,Australia,MJ Guptill,TWM Latham,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,0.3,New Zealand,Australia,MJ Guptill,TWM Latham,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,0.4,New Zealand,Australia,MJ Guptill,TWM Latham,MA Starc,1,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,0.5,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,1,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,0.6,New Zealand,Australia,MJ Guptill,TWM Latham,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.1,New Zealand,Australia,TWM Latham,MJ Guptill,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.2,New Zealand,Australia,TWM Latham,MJ Guptill,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.3,New Zealand,Australia,TWM Latham,MJ Guptill,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.4,New Zealand,Australia,TWM Latham,MJ Guptill,JR Hazlewood,3,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.5,New Zealand,Australia,MJ Guptill,TWM Latham,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,1.6,New Zealand,Australia,MJ Guptill,TWM Latham,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.1,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.2,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.3,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.4,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,2,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.5,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,2.6,New Zealand,Australia,TWM Latham,MJ Guptill,MA Starc,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,3.1,New Zealand,Australia,MJ Guptill,TWM Latham,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,3.2,New Zealand,Australia,MJ Guptill,TWM Latham,JR Hazlewood,0,0,,,,,,lbw,MJ Guptill,,
892513,2015/16,2015-11-27,Adelaide Oval,1,3.3,New Zealand,Australia,KS Williamson,TWM Latham,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,3.4,New Zealand,Australia,KS Williamson,TWM Latham,JR Hazlewood,0,0,,,,,,,,,
892513,2015/16,2015-11-27,Adelaide Oval,1,3.5,New Zealand,Australia,KS Williamson,TWM Latham,JR Hazlewood,1,0,,,,,,,,,
