match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.1,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,MA Starc,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.2,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,MA Starc,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.3,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,MA Starc,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.4,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,MA Starc,1,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.5,Sri Lanka,Australia,TM Dilshan,FDM Karunaratne,MA Starc,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,0.6,Sri Lanka,Australia,TM Dilshan,FDM Karunaratne,MA Starc,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.1,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.2,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.3,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.4,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.5,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,1.6,Sri Lanka,Australia,FDM Karunaratne,TM Dilshan,JM Bird,0,0,,,,,,,,,
573013,2012/13,2013-01-03,Sydney Cricket Ground,1,2.1,Sri Lanka,Australia,TM Dilshan,FDM Karunaratne,MA Starc,0,0,,,,,,,,,
