match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
249223,2006/07,2006-12-01,Adelaide Oval,1,0.1,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,0.2,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,0.3,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,0.4,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,0.5,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,0.6,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.1,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.2,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.3,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.4,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.5,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,1.6,England,Australia,AN Cook,AJ Strauss,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.1,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.2,England,Australia,AN Cook,AJ Strauss,B Lee,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.3,England,Australia,AJ Strauss,AN Cook,B Lee,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.4,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.5,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,2.6,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.1,England,Australia,AJ Strauss,AN Cook,GD McGrath,2,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.2,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.3,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.4,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.5,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,3.6,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.1,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.2,England,Australia,AN Cook,AJ Strauss,B Lee,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.3,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.4,England,Australia,AJ Strauss,AN Cook,B Lee,2,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.5,England,Australia,AJ Strauss,AN Cook,B Lee,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,4.6,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.1,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.2,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.3,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.4,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.5,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,5.6,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.1,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.2,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.3,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.4,England,Australia,AN Cook,AJ Strauss,B Lee,4,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.5,England,Australia,AN Cook,AJ Strauss,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,6.6,England,Australia,AN Cook,AJ Strauss,B Lee,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.1,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.2,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.3,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.4,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.5,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,7.6,England,Australia,AN Cook,AJ Strauss,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.1,England,Australia,AN Cook,AJ Strauss,B Lee,3,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.2,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.3,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.4,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.5,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,8.6,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.1,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.2,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.3,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.4,England,Australia,AN Cook,AJ Strauss,GD McGrath,4,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.5,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,9.6,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.1,England,Australia,AJ Strauss,AN Cook,B Lee,2,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.2,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.3,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.4,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.5,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,10.6,England,Australia,AJ Strauss,AN Cook,B Lee,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.1,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.2,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.3,England,Australia,AN Cook,AJ Strauss,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.4,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.5,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,11.6,England,Australia,AJ Strauss,AN Cook,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.1,England,Australia,AJ Strauss,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.2,England,Australia,AJ Strauss,AN Cook,SR Clark,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.3,England,Australia,AN Cook,AJ Strauss,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.4,England,Australia,AN Cook,AJ Strauss,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.5,England,Australia,AN Cook,AJ Strauss,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,12.6,England,Australia,AN Cook,AJ Strauss,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.1,England,Australia,AJ Strauss,AN Cook,GD McGrath,3,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.2,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.3,England,Australia,AN Cook,AJ Strauss,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.4,England,Australia,AN Cook,AJ Strauss,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.5,England,Australia,AJ Strauss,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,13.6,England,Australia,AJ Strauss,AN Cook,GD McGrath,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.1,England,Australia,AJ Strauss,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.2,England,Australia,AJ Strauss,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.3,England,Australia,AJ Strauss,AN Cook,SR Clark,0,0,,,,,,caught,AJ Strauss,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.4,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.5,England,Australia,IR Bell,AN Cook,SR Clark,2,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,14.6,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.1,England,Australia,AN Cook,IR Bell,GD McGrath,3,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.2,England,Australia,IR Bell,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.3,England,Australia,IR Bell,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.4,England,Australia,IR Bell,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.5,England,Australia,IR Bell,AN Cook,GD McGrath,2,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,15.6,England,Australia,IR Bell,AN Cook,GD McGrath,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.1,England,Australia,AN Cook,IR Bell,SR Clark,1,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.2,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.3,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.4,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.5,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,16.6,England,Australia,IR Bell,AN Cook,SR Clark,0,0,,,,,,,,,
249223,2006/07,2006-12-01,Adelaide Oval,1,17.1,England,Australia,AN Cook,IR Bell,SK Warne,0,0,,,,,,,,,
