match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.1,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.2,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.3,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.4,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.5,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,2,,,,2,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,0.6,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.1,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,2,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.2,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.3,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.4,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.5,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,1.6,Bangladesh,India,Nafees Iqbal,Javed Omar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.1,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.2,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.3,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.4,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.5,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,4,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,2.6,Bangladesh,India,Javed Omar,Nafees Iqbal,IK Pathan,0,0,,,,,,lbw,Javed Omar,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.1,Bangladesh,India,Nafees Iqbal,Habibul Bashar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.2,Bangladesh,India,Nafees Iqbal,Habibul Bashar,Z Khan,2,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.3,Bangladesh,India,Nafees Iqbal,Habibul Bashar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.4,Bangladesh,India,Nafees Iqbal,Habibul Bashar,Z Khan,0,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.5,Bangladesh,India,Nafees Iqbal,Habibul Bashar,Z Khan,3,0,,,,,,,,,
64111,2004/05,2004-12-10,Bangabandhu National Stadium,1,3.6,Bangladesh,India,Habibul Bashar,Nafees Iqbal,Z Khan,0,0,,,,,,,,,
