match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.1,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.2,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.3,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.4,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.5,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,4,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,0.6,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.1,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.2,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.3,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.4,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.5,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,1.6,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,1,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.1,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.2,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.3,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.4,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,4,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.5,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,2.6,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.1,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.2,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.3,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.4,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.5,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,3.6,South Africa,Bangladesh,GC Smith,ND McKenzie,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.1,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,1,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.2,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.3,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.4,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.5,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,4.6,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.1,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.2,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.3,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.4,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.5,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,5.6,South Africa,Bangladesh,ND McKenzie,GC Smith,Mahbubul Alam,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.1,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.2,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.3,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.4,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,1,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.5,South Africa,Bangladesh,ND McKenzie,GC Smith,Mashrafe Mortaza,1,0,,,,,,,,,
350345,2008/09,2008-11-19,OUTsurance Oval,1,6.6,South Africa,Bangladesh,GC Smith,ND McKenzie,Mashrafe Mortaza,0,0,,,,,,,,,
